ID	LABEL	FNDDS1112	FNDDS1314
FNDDS_75205003	Beans, string, cooked, from canned, NS as to color, NS as to fat added in cooking	75205003	75205003
FNDDS_75205010	Beans, string, green, cooked, NS as to form, NS as to fat added in cooking	75205010	75205010
FNDDS_75205011	Beans, string, green, cooked, from fresh, NS as to fat added in cooking	75205011	75205011
FNDDS_75205012	Beans, string, green, cooked, from frozen, NS as to fat added in cooking	75205012	75205012
FNDDS_75205013	Beans, string, green, cooked, from canned, NS as to fat added in cooking	75205013	75205013
FNDDS_75205020	Beans, string, green, cooked, NS as to form, fat not added in cooking	75205020	75205020
FNDDS_75205021	Beans, string, green, cooked, from fresh, fat not added in cooking	75205021	75205021
FNDDS_75205022	Beans, string, green, cooked, from frozen, fat not added in cooking	75205022	75205022
FNDDS_75205023	Beans, string, green, cooked, from canned, fat not added in cooking	75205023	75205023
FNDDS_75205030	Beans, string, green, cooked, NS as to form, fat added in cooking, NS as to type of fat	75205030	75205030
FNDDS_75205031	Beans, string, green, cooked, from fresh, fat added in cooking, NS as to type of fat	75205031	75205031
FNDDS_75205032	Beans, string, green, cooked, from frozen, fat added in cooking, NS as to type of fat	75205032	75205032
FNDDS_75205033	Beans, string, green, cooked, from canned, fat added in cooking, NS as to type of fat	75205033	75205033
FNDDS_75205041	Beans, string, green, cooked, NS as to form, made with oil		75205041
FNDDS_75205042	Beans, string, green, cooked, NS as to form, made with butter		75205042
FNDDS_75205043	Beans, string, green, cooked, NS as to form, made with margarine		75205043
FNDDS_75205044	Beans, string, green, cooked, from fresh, made with oil		75205044
FNDDS_75205045	Beans, string, green, cooked, from fresh, made with butter		75205045
FNDDS_75205046	Beans, string, green, cooked, from fresh, made with margarine		75205046
FNDDS_75205047	Beans, string, green, cooked, from frozen, made with oil		75205047
FNDDS_75205048	Beans, string, green, cooked, from frozen, made with butter		75205048
FNDDS_75205049	Beans, string, green, cooked, from frozen, made with margarine		75205049
FNDDS_75205050	Beans, string, green, cooked, from canned, made with oil		75205050
FNDDS_75205051	Beans, string, green, cooked, from canned, made with butter		75205051
FNDDS_75205052	Beans, string, green, cooked, from canned, made with margarine		75205052
FNDDS_75205110	Beans, string, green, canned, low sodium, NS as to fat added in cooking	75205110	75205110
FNDDS_75205120	Beans, string, green, canned, low sodium, fat not added in cooking	75205120	75205120
FNDDS_75205130	Beans, string, green, canned, low sodium, fat added in cooking, NS as to type of fat	75205130	75205130
FNDDS_75205131	Beans, string, green, canned, low sodium, made with oil		75205131
FNDDS_75205132	Beans, string, green, canned, low sodium, made with butter		75205132
FNDDS_75205133	Beans, string, green, canned, low sodium, made with margarine		75205133
FNDDS_75206000	Beans, string, yellow, cooked, NS as to form, NS as to fat added in cooking	75206000	75206000
FNDDS_75206001	Beans, string, yellow, cooked, from fresh, NS as to fat added in cooking	75206001	75206001
FNDDS_75206002	Beans, string, yellow, cooked, from frozen, NS as to fat added in cooking	75206002	75206002
FNDDS_75206003	Beans, string, yellow, cooked, from canned, NS as to fat added in cooking	75206003	75206003
FNDDS_75206010	Beans, string, yellow, cooked, NS as to form, fat not added in cooking	75206010	75206010
FNDDS_75206011	Beans, string, yellow, cooked, from fresh, fat not added in cooking	75206011	75206011
FNDDS_75206012	Beans, string, yellow, cooked, from frozen, fat not added in cooking	75206012	75206012
FNDDS_75206013	Beans, string, yellow, cooked, from canned, fat not added in cooking	75206013	75206013
FNDDS_75206020	Beans, string, yellow, cooked, NS as to form, fat added in cooking, NS as to type of fat	75206020	75206020
FNDDS_75206021	Beans, string, yellow, cooked, from fresh, fat added in cooking, NS as to type of fat	75206021	75206021
FNDDS_75206022	Beans, string, yellow, cooked, from frozen, fat added in cooking, NS as to type of fat	75206022	75206022
FNDDS_75206023	Beans, string, yellow, cooked, from canned, fat added in cooking, NS as to type of fat	75206023	75206023
FNDDS_75206030	Beans, string, yellow, cooked, NS as to form, made with oil		75206030
FNDDS_75206031	Beans, string, yellow, cooked, NS as to form, made with butter		75206031
FNDDS_75206032	Beans, string, yellow, cooked, NS as to form, made with margarine		75206032
FNDDS_75206033	Beans, string, yellow, cooked, from fresh, made with oil		75206033
FNDDS_75206034	Beans, string, yellow, cooked, from fresh, made with butter		75206034
FNDDS_75206035	Beans, string, yellow, cooked, from fresh, made with margarine		75206035
FNDDS_75206036	Beans, string, yellow, cooked, from frozen, made with oil		75206036
FNDDS_75206037	Beans, string, yellow, cooked, from frozen, made with butter		75206037
FNDDS_75206038	Beans, string, yellow, cooked, from frozen, made with margarine		75206038
FNDDS_75206039	Beans, string, yellow, cooked, from canned, made with oil		75206039
FNDDS_75206040	Beans, string, yellow, cooked, from canned, made with butter		75206040
FNDDS_75206041	Beans, string, yellow, cooked, from canned, made with margarine		75206041
FNDDS_75207000	Bean sprouts, cooked, NS as to form, NS as to fat added in cooking	75207000	75207000
FNDDS_75207001	Bean sprouts, cooked, from fresh, NS as to fat added in cooking	75207001	75207001
FNDDS_75207003	Bean sprouts, cooked, from canned, NS as to fat added in cooking	75207003	75207003
FNDDS_75207010	Bean sprouts, cooked, NS as to form, fat not added in cooking	75207010	75207010
FNDDS_75207011	Bean sprouts, cooked, from fresh, fat not added in cooking	75207011	75207011
FNDDS_75207013	Bean sprouts, cooked, from canned, fat not added in cooking	75207013	75207013
FNDDS_75207020	Bean sprouts, cooked, NS as to form, fat added in cooking	75207020	75207020
FNDDS_75207021	Bean sprouts, cooked, from fresh, fat added in cooking	75207021	75207021
FNDDS_75207023	Bean sprouts, cooked, from canned, fat added in cooking	75207023	75207023
FNDDS_75208000	Beets, cooked, NS as to form, NS as to fat added in cooking	75208000	75208000
FNDDS_75208001	Beets, cooked, from fresh, NS as to fat added in cooking	75208001	75208001
FNDDS_75208002	Beets, cooked, from frozen, NS as to fat added in cooking	75208002	75208002
FNDDS_75208003	Beets, cooked, from canned, NS as to fat added in cooking	75208003	75208003
FNDDS_75208010	Beets, cooked, NS as to form, fat not added in cooking	75208010	75208010
FNDDS_75208011	Beets, cooked, from fresh, fat not added in cooking	75208011	75208011
FNDDS_75208012	Beets, cooked, from frozen, fat not added in cooking	75208012	75208012
FNDDS_75208013	Beets, cooked, from canned, fat not added in cooking	75208013	75208013
FNDDS_75208020	Beets, cooked, NS as to form, fat added in cooking, NS as to type of fat	75208020	75208020
FNDDS_75208021	Beets, cooked, from fresh, fat added in cooking, NS as to type of fat	75208021	75208021
FNDDS_75208022	Beets, cooked, from frozen, fat added in cooking, NS as to type of fat	75208022	75208022
FNDDS_75208023	Beets, cooked, from canned, fat added in cooking, NS as to type of fat	75208023	75208023
FNDDS_75208100	Beets, canned, low sodium, NS as to fat added in cooking	75208100	75208100
FNDDS_75208110	Beets, canned, low sodium, fat not added in cooking	75208110	75208110
FNDDS_75208111	Beets, canned, low sodium, made with oil		75208111
FNDDS_75208112	Beets, canned, low sodium, made with butter		75208112
FNDDS_75208113	Beets, canned, low sodium, made with margarine		75208113
FNDDS_75208120	Beets, canned, low sodium, fat added in cooking, NS as to type of fat	75208120	75208120
FNDDS_75208121	Beets, cooked, NS as to form, made with oil		75208121
FNDDS_75208122	Beets, cooked, NS as to form, made with butter		75208122
FNDDS_75208123	Beets, cooked, NS as to form, made with margarine		75208123
FNDDS_75208124	Beets, cooked, from fresh, made with oil		75208124
FNDDS_75208125	Beets, cooked, from fresh, made with butter		75208125
FNDDS_75208126	Beets, cooked, from fresh, made with margarine		75208126
FNDDS_75208127	Beets, cooked, from frozen, made with oil		75208127
FNDDS_75208128	Beets, cooked, from frozen, made with butter		75208128
FNDDS_75208129	Beets, cooked, from frozen, made with margarine		75208129
FNDDS_75208130	Beets, cooked, from canned, made with oil		75208130
FNDDS_75208131	Beets, cooked, from canned, made with butter		75208131
FNDDS_75208132	Beets, cooked, from canned, made with margarine		75208132
FNDDS_75208290	Bitter melon, cooked, NS as to fat added in cooking	75208290	75208290
FNDDS_75208300	Bitter melon, cooked, fat not added in cooking	75208300	75208300
FNDDS_75208310	Bitter melon, cooked, fat added in cooking	75208310	75208310
FNDDS_75208499	Breadfruit, cooked, NS as to fat added in cooking		75208499
FNDDS_75208500	Breadfruit, cooked, fat not added in cooking	75208500	75208500
FNDDS_75208501	Breadfruit, cooked, fat added in cooking		75208501
FNDDS_75208520	Breadfruit, fried	75208520	75208520
FNDDS_75208700	Broccoflower, cooked, NS as to fat added in cooking	75208700	75208700
FNDDS_75208710	Broccoflower, cooked, fat not added in cooking	75208710	75208710
FNDDS_75208720	Broccoflower, cooked, fat added in cooking, NS as to type of fat	75208720	75208720
FNDDS_75208730	Broccoflower, cooked, made with oil		75208730
FNDDS_75208740	Broccoflower, cooked, made with butter		75208740
FNDDS_75208750	Broccoflower, cooked, made with margarine		75208750
FNDDS_75209000	Brussels sprouts, cooked, NS as to form, NS as to fat added in cooking	75209000	75209000
FNDDS_75209001	Brussels sprouts, cooked, from fresh, NS as to fat added in cooking	75209001	75209001
FNDDS_75209002	Brussels sprouts, cooked, from frozen, NS as to fat added in cooking	75209002	75209002
FNDDS_75209010	Brussels sprouts, cooked, NS as to form, fat not added in cooking	75209010	75209010
FNDDS_75209011	Brussels sprouts, cooked, from fresh, fat not added in cooking	75209011	75209011
FNDDS_75209012	Brussels sprouts, cooked, from frozen, fat not added in cooking	75209012	75209012
FNDDS_75209020	Brussels sprouts, cooked, NS as to form, fat added in cooking, NS as to type of fat	75209020	75209020
FNDDS_75209021	Brussels sprouts, cooked, from fresh, fat added in cooking, NS as to type of fat	75209021	75209021
FNDDS_75209022	Brussels sprouts, cooked, from frozen, fat added in cooking, NS as to type of fat	75209022	75209022
FNDDS_75209030	Brussels sprouts, cooked, NS as to form, made with oil		75209030
FNDDS_75209031	Brussels sprouts, cooked, NS as to form, made with butter		75209031
FNDDS_75209032	Brussels sprouts, cooked, NS as to form, made with margarine		75209032
FNDDS_75209040	Brussels sprouts, cooked, from fresh, made with oil		75209040
FNDDS_75209041	Brussels sprouts, cooked, from fresh, made with butter		75209041
FNDDS_75209042	Brussels sprouts, cooked, from fresh, made with margarine		75209042
FNDDS_75209050	Brussels sprouts, cooked, from frozen, made with oil		75209050
FNDDS_75209051	Brussels sprouts, cooked, from frozen, made with butter		75209051
FNDDS_75209052	Brussels sprouts, cooked, from frozen, made with margarine		75209052
FNDDS_75209499	Burdock, cooked, NS as to fat added in cooking		75209499
FNDDS_75209500	Burdock, cooked, fat not added in cooking	75209500	75209500
FNDDS_75209501	Burdock, cooked, fat added in cooking		75209501
FNDDS_75210000	Cabbage, Chinese, cooked, NS as to fat added in cooking	75210000	75210000
FNDDS_75210010	Cabbage, Chinese, cooked, fat not added in cooking	75210010	75210010
FNDDS_75210020	Cabbage, Chinese, cooked, fat added in cooking, NS as to type of fat	75210020	75210020
FNDDS_75210021	Cabbage, Chinese, cooked, made with oil		75210021
FNDDS_75210022	Cabbage, Chinese, cooked, made with butter		75210022
FNDDS_75210023	Cabbage, Chinese, cooked, made with margarine		75210023
FNDDS_75211010	Cabbage, green, cooked, NS as to fat added in cooking	75211010	75211010
FNDDS_75211020	Cabbage, green, cooked, fat not added in cooking	75211020	75211020
FNDDS_75211030	Cabbage, green, cooked, fat added in cooking, NS as to type of fat	75211030	75211030
FNDDS_75211031	Cabbage, green, cooked, made with oil		75211031
FNDDS_75211032	Cabbage, green, cooked, made with butter		75211032
FNDDS_75211033	Cabbage, green, cooked, made with margarine		75211033
FNDDS_75212000	Cabbage, red, cooked, NS as to fat added in cooking	75212000	75212000
FNDDS_75212010	Cabbage, red, cooked, fat not added in cooking	75212010	75212010
FNDDS_75212020	Cabbage, red, cooked, fat added in cooking, NS as to type of fat	75212020	75212020
FNDDS_75212021	Cabbage, red, cooked, made with oil		75212021
FNDDS_75212022	Cabbage, red, cooked, made with butter		75212022
FNDDS_75212023	Cabbage, red, cooked, made with margarine		75212023
FNDDS_75213000	Cabbage, savoy, cooked, NS as to fat added in cooking	75213000	75213000
FNDDS_75213010	Cabbage, savoy, cooked, fat not added in cooking	75213010	75213010
FNDDS_75213020	Cabbage, savoy, cooked, fat added in cooking, NS as to type of fat	75213020	75213020
FNDDS_75213021	Cabbage, savoy, cooked, made with oil		75213021
FNDDS_75213022	Cabbage, savoy, cooked, made with butter		75213022
FNDDS_75213023	Cabbage, savoy, cooked, made with margarine		75213023
FNDDS_75213100	Cactus, cooked, NS as to fat added in cooking	75213100	75213100
FNDDS_75213110	Cactus, cooked, fat not added in cooking	75213110	75213110
FNDDS_75213120	Cactus, cooked, fat added in cooking, NS as to type of fat	75213120	75213120
FNDDS_75213121	Cactus, cooked, made with oil		75213121
FNDDS_75213122	Cactus, cooked, made with butter		75213122
FNDDS_75213123	Cactus, cooked, made with margarine		75213123
FNDDS_75214000	Cauliflower, cooked, NS as to form, NS as to fat added in cooking	75214000	75214000
FNDDS_75214001	Cauliflower, cooked, from fresh, NS as to fat added in cooking	75214001	75214001
FNDDS_75214002	Cauliflower, cooked, from frozen, NS as to fat added in cooking	75214002	75214002
FNDDS_75214003	Cauliflower, cooked, from canned, NS as to fat added in cooking	75214003	75214003
FNDDS_75214010	Cauliflower, cooked, NS as to form, fat not added in cooking	75214010	75214010
FNDDS_75214011	Cauliflower, cooked, from fresh, fat not added in cooking	75214011	75214011
FNDDS_75214012	Cauliflower, cooked, from frozen, fat not added in cooking	75214012	75214012
FNDDS_75214013	Cauliflower, cooked, from canned, fat not added in cooking	75214013	75214013
FNDDS_75214020	Cauliflower, cooked, NS as to form, fat added in cooking, NS as to type of fat	75214020	75214020
FNDDS_75214021	Cauliflower, cooked, from fresh, fat added in cooking, NS as to type of fat	75214021	75214021
FNDDS_75214022	Cauliflower, cooked, from frozen, fat added in cooking, NS as to type of fat	75214022	75214022
FNDDS_75214023	Cauliflower, cooked, from canned, fat added in cooking, NS as to type of fat	75214023	75214023
FNDDS_75214024	Cauliflower, cooked, NS as to form, made with oil		75214024
FNDDS_75214025	Cauliflower, cooked, NS as to form, made with butter		75214025
FNDDS_75214026	Cauliflower, cooked, NS as to form, made with margarine		75214026
FNDDS_75214027	Cauliflower, cooked, from fresh, made with oil		75214027
FNDDS_75214028	Cauliflower, cooked, from fresh, made with butter		75214028
FNDDS_75214029	Cauliflower, cooked, from fresh, made with margarine		75214029
FNDDS_75214030	Cauliflower, cooked, from frozen, made with oil		75214030
FNDDS_75214031	Cauliflower, cooked, from frozen, made with butter		75214031
FNDDS_75214032	Cauliflower, cooked, from frozen, made with margarine		75214032
FNDDS_75214033	Cauliflower, cooked, from canned, made with oil		75214033
FNDDS_75214034	Cauliflower, cooked, from canned, made with butter		75214034
FNDDS_75214035	Cauliflower, cooked, from canned, made with margarine		75214035
