ID	LABEL	SR26	SR27	SR28
SR_17381	Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean only, raw		17381	17381
SR_17382	Lamb, New Zealand, imported, square-cut shoulder chops, separable lean only, cooked, braised		17382	17382
SR_17383	Lamb, New Zealand, imported, square-cut shoulder chops, separable lean only, raw		17383	17383
SR_17384	Lamb, New Zealand, imported, tenderloin, separable lean only, cooked, fast fried		17384	17384
SR_17385	Lamb, New Zealand, imported, tenderloin, separable lean only, raw		17385	17385
SR_17386	Lamb, New Zealand, imported, loin saddle, separable lean only, cooked, fast roasted		17386	17386
SR_17387	Lamb, New Zealand, imported, loin saddle, separable lean only, raw		17387	17387
SR_17388	Lamb, New Zealand, imported, loin, boneless, separable lean only, cooked, fast roasted		17388	17388
SR_17389	Lamb, New Zealand, imported, loin, boneless, separable lean only, raw		17389	17389
SR_17390	Lamb, New Zealand, imported, hind-shank, separable lean only, cooked, braised		17390	17390
SR_17391	Lamb, New Zealand, imported, hind-shank, separable lean only, raw		17391	17391
SR_17392	Lamb, New Zealand, imported, neck chops, separable lean only, raw		17392	17392
SR_17393	Lamb, New Zealand, imported, neck chops, separable lean only, cooked, braised		17393	17393
SR_17394	Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, cooked, slow roasted		17394	17394
SR_17395	Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, raw		17395	17395
SR_17396	Lamb, New Zealand, imported, rack - fully frenched, separable lean only, cooked, fast roasted		17396	17396
SR_17397	Lamb, New Zealand, imported, rack - fully frenched, separable lean only, raw		17397	17397
SR_17398	Lamb, New Zealand, imported, loin chop, separable lean only, cooked, fast fried		17398	17398
SR_17399	Lamb, New Zealand, imported, square-cut shoulder, separable lean only, cooked, slow roasted		17399	17399
SR_17400	Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean only, cooked, fast fried		17400	17400
SR_17401	Lamb, New Zealand, imported, flap, boneless, separable lean and fat, cooked, braised		17401	17401
SR_17402	Lamb, New Zealand, imported, flap, boneless, separable lean and fat, raw		17402	17402
SR_17403	Lamb, New Zealand, imported, hind-shank, separable lean and fat, cooked, braised		17403	17403
SR_17404	Lamb, New Zealand, imported, hind-shank, separable lean and fat, raw		17404	17404
SR_17405	Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, cooked, fast fried		17405	17405
SR_17406	Lamb, New Zealand, imported, loin chop, separable lean and fat, cooked, fast fried		17406	17406
SR_17407	Lamb, New Zealand, imported, loin saddle, separable lean and fat, cooked, fast roasted		17407	17407
SR_17408	Lamb, New Zealand, imported, loin saddle, separable lean and fat, raw		17408	17408
SR_17409	Lamb, New Zealand, imported, loin, boneless, separable lean and fat, cooked, fast roasted		17409	17409
SR_17410	Lamb, New Zealand, imported, loin, boneless, separable lean and fat, raw		17410	17410
SR_17411	Lamb, New Zealand, imported, neck chops, separable lean and fat, cooked, braised		17411	17411
SR_17412	Lamb, New Zealand, imported, neck chops, separable lean and fat, raw		17412	17412
SR_17413	Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean and fat, cooked, slow roasted		17413	17413
SR_17414	Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean and fat, raw		17414	17414
SR_17415	Lamb, New Zealand, imported, square-cut shoulder chops, separable lean and fat, cooked, braised		17415	17415
SR_17416	Lamb, New Zealand, imported, square-cut shoulder chops, separable lean and fat, raw		17416	17416
SR_17417	Lamb, New Zealand, imported, square-cut shoulder, separable lean and fat, cooked, slow roasted		17417	17417
SR_17418	Lamb, New Zealand, imported, tenderloin, separable lean and fat, cooked, fast fried		17418	17418
SR_17419	Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, cooked, fast roasted		17419	17419
SR_17420	Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, raw		17420	17420
SR_17421	Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean and fat, cooked, slow roasted		17421	17421
SR_17422	Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean and fat, raw		17422	17422
SR_17423	Lamb, New Zealand, imported, tenderloin, separable lean and fat, raw		17423	17423
SR_17424	Veal, ground, cooked, pan-fried		17424	17424
SR_17425	Veal, leg, top round, cap off, cutlet, boneless, cooked, grilled		17425	17425
SR_17426	Veal, leg, top round, cap off, cutlet, boneless, raw		17426	17426
SR_17427	Veal, loin, chop, separable lean only, cooked, grilled		17427	17427
SR_17428	Veal, shank, separable lean only, raw		17428	17428
SR_17429	Veal, foreshank, osso buco, separable lean only, cooked, braised		17429	17429
SR_17430	Veal, shoulder, blade chop, separable lean only, cooked, grilled		17430	17430
SR_17431	Veal, external fat only, raw		17431	17431
SR_17432	Veal, external fat only, cooked		17432	17432
SR_17433	Veal, seam fat only, raw		17433	17433
SR_17434	Veal, seam fat only, cooked		17434	17434
SR_17435	Veal, shank, separable lean and fat, raw		17435	17435
SR_17436	Veal, foreshank, osso buco, separable lean and fat, cooked, braised		17436	17436
SR_17437	Veal, loin, chop, separable lean and fat, cooked, grilled		17437	17437
SR_17438	Veal, shoulder, blade chop, separable lean and fat, cooked, grilled		17438	17438
SR_17439	Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean only, trimmed to 1/8" fat, cooked, roasted			17439
SR_17440	Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean only, trimmed to 1/8" fat, cooked, braised			17440
SR_17441	Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean only, trimmed to 1/8" fat, raw			17441
SR_17442	Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean only, trimmed to 1/8" fat, cooked, roasted			17442
SR_17443	Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean only, trimmed to 1/8" fat, raw			17443
SR_17444	Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean only, trimmed to 1/8" fat, raw			17444
SR_17445	Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8" fat, cooked, roasted			17445
SR_17446	Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8" fat, raw			17446
SR_17447	Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean only, trimmed to 0" fat, cooked, roasted			17447
SR_17448	Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean only, trimmed to 1/8" fat, cooked, roasted			17448
SR_17449	Lamb, Australian, imported, fresh, external fat, cooked			17449
SR_17450	Lamb, Australian, imported, fresh, external fat, raw			17450
SR_17451	Lamb, Australian, imported, fresh, seam fat, cooked			17451
SR_17452	Lamb, Australian, imported, fresh, seam fat, raw			17452
SR_17453	Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8" fat, cooked, roasted			17453
SR_17454	Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8" fat, raw			17454
SR_17455	Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean and fat, trimmed to 1/8" fat, cooked, braised			17455
SR_17456	Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean and fat, trimmed to 1/8" fat, raw			17456
SR_17457	Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean and fat, trimmed to 1/8" fat, cooked, roasted			17457
SR_17458	Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean and fat, trimmed to 1/8" fat, raw			17458
SR_17459	Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8" fat, cooked, roasted			17459
SR_17460	Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8" fat, raw			17460
SR_17461	Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean only, trimmed to 0" fat, cooked, grilled			17461
SR_17462	Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean and fat, trimmed to 0" fat, cooked, roasted			17462
SR_17463	Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean and fat, trimmed to 1/8" fat, cooked, roasted			17463
SR_17464	Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean and fat, trimmed to 0" fat, cooked, grilled			17464
SR_18001	Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)	18001	18001	18001
SR_18002	Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame), toasted	18002	18002	18002
SR_18003	Bagels, egg	18003	18003	18003
SR_18005	Bagels, cinnamon-raisin	18005	18005	18005
SR_18006	Bagels, cinnamon-raisin, toasted	18006	18006	18006
SR_18007	Bagels, oat bran	18007	18007	18007
SR_18009	Biscuits, plain or buttermilk, frozen, baked	18009	18009	18009
SR_18010	Biscuits, plain or buttermilk, dry mix	18010	18010	18010
SR_18011	Biscuits, plain or buttermilk, dry mix, prepared	18011	18011	18011
SR_18012	Biscuits, plain or buttermilk, refrigerated dough, lower fat	18012	18012	18012
SR_18013	Biscuits, plain or buttermilk, refrigerated dough, lower fat, baked	18013	18013	18013
SR_18014	Biscuits, plain or buttermilk, refrigerated dough, higher fat	18014	18014	18014
SR_18015	Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked	18015	18015	18015
SR_18016	Biscuits, plain or buttermilk, prepared from recipe	18016	18016	18016
SR_18017	Biscuits, mixed grain, refrigerated dough	18017	18017	18017
SR_18019	Bread, banana, prepared from recipe, made with margarine	18019	18019	18019
SR_18021	Bread, boston brown, canned	18021	18021	18021
SR_18022	Bread, cornbread, dry mix, enriched (includes corn muffin mix)	18022	18022	18022
SR_18023	Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs	18023	18023	18023
SR_18024	Bread, cornbread, prepared from recipe, made with low fat (2%) milk	18024	18024	18024
SR_18025	Bread, cracked-wheat	18025	18025	18025
SR_18027	Bread, egg	18027	18027	18027
SR_18028	Bread, egg, toasted	18028	18028	18028
SR_18029	Bread, french or vienna (includes sourdough)	18029	18029	18029
SR_18030	Bread, french or vienna, toasted (includes sourdough)	18030	18030	18030
SR_18032	Bread, irish soda, prepared from recipe	18032	18032	18032
SR_18033	Bread, italian	18033	18033	18033
SR_18035	Bread, Multi-Grain (includes whole-grain)	18035	18035	
SR_18036	Bread, multi-grain, toasted (includes whole-grain)	18036	18036	18036
SR_18037	Bread, oat bran	18037	18037	18037
SR_18038	Bread, oat bran, toasted	18038	18038	18038
SR_18039	Bread, oatmeal	18039	18039	18039
SR_18040	Bread, oatmeal, toasted	18040	18040	18040
SR_18041	Bread, pita, white, enriched	18041	18041	18041
SR_18042	Bread, pita, whole-wheat	18042	18042	18042
SR_18043	Bread, protein (includes gluten)	18043	18043	18043
SR_18044	Bread, pumpernickel	18044	18044	18044
SR_18045	Bread, pumpernickel, toasted	18045	18045	18045
SR_18047	Bread, raisin, enriched	18047	18047	18047
SR_18048	Bread, raisin, enriched, toasted	18048	18048	18048
SR_18049	Bread, reduced-calorie, oat bran	18049	18049	18049
SR_18050	Bread, reduced-calorie, oat bran, toasted	18050	18050	18050
SR_18051	Bread, reduced-calorie, oatmeal	18051	18051	18051
SR_18053	Bread, reduced-calorie, rye	18053	18053	18053
SR_18055	Bread, reduced-calorie, wheat	18055	18055	18055
SR_18057	Bread, reduced-calorie, white	18057	18057	18057
SR_18059	Bread, rice bran	18059	18059	18059
SR_18060	Bread, rye	18060	18060	18060
SR_18061	Bread, rye, toasted	18061	18061	18061
SR_18064	Bread, wheat	18064	18064	18064
SR_18065	Bread, wheat, toasted	18065	18065	18065
SR_18066	Bread, wheat bran	18066	18066	18066
SR_18068	Bread, wheat germ	18068	18068	
SR_18069	Bread, white, commercially prepared (includes soft bread crumbs)	18069	18069	18069
SR_18070	Bread, white, commercially prepared, toasted	18070	18070	18070
SR_18071	Bread, white, prepared from recipe, made with nonfat dry milk	18071	18071	18071
SR_18073	Bread, white, prepared from recipe, made with low fat (2%) milk	18073	18073	18073
SR_18075	Bread, whole-wheat, commercially prepared	18075	18075	18075
SR_18076	Bread, whole-wheat, commercially prepared, toasted	18076	18076	18076
SR_18077	Bread, whole-wheat, prepared from recipe	18077	18077	18077
SR_18078	Bread, whole-wheat, prepared from recipe, toasted	18078	18078	18078
SR_18079	Bread crumbs, dry, grated, plain	18079	18079	18079
SR_18080	Bread sticks, plain	18080	18080	18080
SR_18081	Bread stuffing, bread, dry mix	18081	18081	18081
SR_18082	Bread stuffing, bread, dry mix, prepared	18082	18082	18082
SR_18084	Bread stuffing, cornbread, dry mix	18084	18084	18084
SR_18085	Bread stuffing, cornbread, dry mix, prepared	18085	18085	18085
SR_18086	Cake, angelfood, commercially prepared	18086	18086	18086
SR_18087	Cake, angelfood, dry mix	18087	18087	18087
SR_18088	Cake, angelfood, dry mix, prepared	18088	18088	18088
SR_18090	Cake, boston cream pie, commercially prepared	18090	18090	18090
SR_18092	Cake, pudding-type, carrot, dry mix	18092	18092	18092
SR_18095	Cake, cherry fudge with chocolate frosting	18095	18095	18095
SR_18096	Cake, chocolate, commercially prepared with chocolate frosting, in-store bakery	18096	18096	18096
SR_18097	Cake, pudding-type, chocolate, dry mix	18097	18097	18097
SR_18099	Cake, chocolate, dry mix, regular	18099		
SR_18101	Cake, chocolate, prepared from recipe without frosting	18101	18101	18101
SR_18102	Cake, white, prepared from recipe with coconut frosting	18102	18102	18102
SR_18103	Coffeecake, cheese	18103	18103	18103
SR_18104	Coffeecake, cinnamon with crumb topping, commercially prepared, enriched	18104	18104	18104
SR_18105	Coffeecake, creme-filled with chocolate frosting	18105	18105	18105
SR_18106	Coffeecake, fruit	18106	18106	18106
SR_18107	Coffeecake, cinnamon with crumb topping, dry mix	18107	18107	18107
SR_18108	Coffeecake, cinnamon with crumb topping, dry mix, prepared	18108	18108	18108
SR_18110	Cake, fruitcake, commercially prepared	18110	18110	18110
SR_18112	Cake, pudding-type, german chocolate, dry mix	18112	18112	18112
SR_18114	Cake, gingerbread, dry mix	18114	18114	18114
SR_18116	Cake, gingerbread, prepared from recipe	18116	18116	18116
SR_18117	Cake, pudding-type, marble, dry mix	18117	18117	18117
SR_18119	Cake, pineapple upside-down, prepared from recipe	18119	18119	18119
SR_18120	Cake, pound, commercially prepared, butter (includes fresh and frozen)	18120	18120	18120
SR_18121	Cake, pound, commercially prepared, other than all butter, enriched	18121	18121	18121
SR_18126	Cake, shortcake, biscuit-type, prepared from recipe	18126	18126	18126
SR_18127	Cake, snack cakes, creme-filled, chocolate with frosting	18127	18127	18127
SR_18128	Cake, snack cakes, creme-filled, sponge	18128	18128	18128
SR_18131	Cake, white, dry mix, special dietary (includes lemon-flavored)	18131	18131	18131
SR_18133	Cake, sponge, commercially prepared	18133	18133	18133
SR_18134	Cake, sponge, prepared from recipe	18134	18134	18134
SR_18135	Cake, pudding-type, white, enriched, dry mix	18135	18135	18135
SR_18137	Cake mix, dry, white, regular	18137		
SR_18139	Cake, white, prepared from recipe without frosting	18139	18139	18139
SR_18140	Cake, yellow, commercially prepared, with chocolate frosting, in-store bakery	18140	18140	18140
SR_18141	Cake, yellow, commercially prepared, with vanilla frosting	18141	18141	18141
SR_18142	Cake, pudding-type, yellow, dry mix	18142	18142	18142
